staging_id,candidate_name,city,region,original_source,original_source_tier,cartescolaire_name,cartescolaire_id,match_type,match_confidence,live_match,duplicate_signal,recommended_decision,reason
b6a6fd16-5c6f-4e89-b326-3f01fb91e720,COLLEGE PRIVE LAIC JEAN JAURES,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE PRIVE LAIC JEAN JAURES,11060388,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. nom exact mais matricule cartescolaire de schema DIGIT_PREFIX (region non decodable, voir SPRINT MINESEC V1.1) - geographie non verifiable independamment, pas de conflit connu"
ec9ab585-fe88-4132-91c3-098539a20cee,COLLEGE PRIVE LAIC LA FONTAINE,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE PRIVE LAIC LA FONTAINE,11060389,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. nom exact mais matricule cartescolaire de schema DIGIT_PREFIX (region non decodable, voir SPRINT MINESEC V1.1) - geographie non verifiable independamment, pas de conflit connu"
dc9c37aa-c323-4058-97b1-0098487dd6a9,COLLEGE PRIVE LAIC LES CHAMPS DU LYS,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE LE CHAMPS DES LYS,11060380,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. chevauchement de mots fort (100%), region non decodable (schema DIGIT_PREFIX) mais aucun conflit"
c5d8621a-06d6-48a2-a134-4088e2126e52,COLLEGE PRIVE LAÏC MOKALA,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE BILINGUE MOKALA,11060372,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. chevauchement de mots fort (100%), region non decodable (schema DIGIT_PREFIX) mais aucun conflit"
6df69f6f-4512-4d4d-b50e-d9927b86b377,COLLEGE PRIVE LAIC NOTRE DAME DES BEATITUDES,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE NOTRE DAME DES BEATITUDES,11060381,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. chevauchement de mots fort (100%), region non decodable (schema DIGIT_PREFIX) mais aucun conflit"
bbd9efe2-f799-429a-8218-4314cc39f1d6,COLLEGE PRIVE LAIC SIGMUND FREUD,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE PRIVE LAÏC SIGMUND FREUD,11060861,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. nom exact mais matricule cartescolaire de schema DIGIT_PREFIX (region non decodable, voir SPRINT MINESEC V1.1) - geographie non verifiable independamment, pas de conflit connu"
fe4f2620-5a40-4410-b0f3-26192664d458,COMPLEXE SCOLAIRE PRIVE LAÏC BILINGUE EMMAÜS (COSBIE),Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COMPLEXE SCOLAIRE BILINGUE EMMAUS (COSBIE),11060392,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. chevauchement de mots fort (100%), region non decodable (schema DIGIT_PREFIX) mais aucun conflit"
7c96626f-ad38-439a-ac94-b0bc6831b483,FRANKY SECONDARY SCHOOL,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,FRANKY COMPREHENSIVE SECONDARY SCHOOL,11060404,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. chevauchement de mots fort (100%), region non decodable (schema DIGIT_PREFIX) mais aucun conflit"
f35d5bbf-7b23-4d44-8b70-91ca4df61633,GROUPE SCOLAIRE LES PIGEONS,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLE GE PRIVE LAIC LES PIGEONS,11060368,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. chevauchement de mots fort (100%), region non decodable (schema DIGIT_PREFIX) mais aucun conflit"
297787ec-8eb0-4982-a495-c891469236a6,INSTITUT BAUDELAIRE BILINGUE,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,INSTITUT BAUDELAIRE BILINGUE,11060408,OFFICIAL_STRONG,HIGH,,matricule cartescolaire 11060408 egalement revendique par 1 autre(s) candidat(s) staging,DUPLICATE_REVIEW,matricule cartescolaire 11060408 egalement revendique par 1 autre(s) candidat(s) staging
c0b28ce4-f1b2-4781-b595-ac78db9236db,INSTITUT POLYVALENT NIBERT (IPONI),Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,INSTITUT POLYVALENT NIBERT (IPONI),11060410,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. nom exact mais matricule cartescolaire de schema DIGIT_PREFIX (region non decodable, voir SPRINT MINESEC V1.1) - geographie non verifiable independamment, pas de conflit connu"
2ae17700-fbcb-44b0-b053-f3096cc1d8e4,ISEIG ENSEIGNEMENTS SECONDAIRES,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,INSTITUT AFRICAIN DES ENSEIGNEMENTS SECONDAIRES (IAES),14280673,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. chevauchement de mots fort (67%), region non decodable (schema DIGIT_PREFIX) mais aucun conflit"
54d99542-6288-40b9-b7ea-364204f94974,KAD-NDAP BILINGUAL SECONDARY SCHOOL,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,KAD-NDAP BILINGUAL SECONDARY SCHOOL,11060412,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. nom exact mais matricule cartescolaire de schema DIGIT_PREFIX (region non decodable, voir SPRINT MINESEC V1.1) - geographie non verifiable independamment, pas de conflit connu"
8c280508-34cc-4fde-8891-417087218fc6,NATIONAL EDUCATION SERVICE COLLEGE OF ARTS AND SCIENCES(NESCA),Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,NATIONAL EDUCATIONAL SERVICE COLLEGE OF ARTS AND SCIENCE,11060414,OFFICIAL_PROBABLE,MEDIUM,,,OFFICIAL_CORROBORATED_REVIEW,"signal officiel present mais ambigu - reste en revue humaine, jamais auto-promu (paragraphe 9). chevauchement de mots partiel (50%), signal insuffisant pour STRONG"
22dc5585-e6dc-4f81-89ca-601997c918bc,OXFORD HIGH SCHOOL,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,OXFORD HIGH SCHOOL,11060415,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. nom exact mais matricule cartescolaire de schema DIGIT_PREFIX (region non decodable, voir SPRINT MINESEC V1.1) - geographie non verifiable independamment, pas de conflit connu"
65881361-780d-40f6-89b3-05bab7704ce3,BILINGUAL AFRICAN COLLEGE OF TECHNIQUES (BACT),Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,AFRICAN PIONEER COLLEGE TEZE,16390946,OFFICIAL_PROBABLE,MEDIUM,,,OFFICIAL_CORROBORATED_REVIEW,"signal officiel present mais ambigu - reste en revue humaine, jamais auto-promu (paragraphe 9). chevauchement de mots partiel (33%), signal insuffisant pour STRONG"
19ffdcfa-8fe4-48d5-a603-c24457f4ec1e,COLLEGE PRIVE LAIC INSTITUT BILINGUE BAUDELAIRE (IBB),Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,INSTITUT BAUDELAIRE BILINGUE,11060408,OFFICIAL_STRONG,HIGH,,matricule cartescolaire 11060408 egalement revendique par 1 autre(s) candidat(s) staging,DUPLICATE_REVIEW,matricule cartescolaire 11060408 egalement revendique par 1 autre(s) candidat(s) staging
69caa37b-5c5f-4f09-a02b-ca738de17522,GROUPE SCOLAIRE PRIVE LAIC DJONOU,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE D&#039;ENSEIGNEMENT TECHNIQUE DJONOU,11060374,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. chevauchement de mots fort (100%), region non decodable (schema DIGIT_PREFIX) mais aucun conflit"
b3e5ce83-5e3b-400c-bc8d-faf1106feb42,CHUO BILINGUAL COMPREHENSIVE COLLEGE (CBCC),Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,CHUO BILINGUAL COMPREHENSIVE COLLEGE,11060185,OFFICIAL_PROBABLE,MEDIUM,,,OFFICIAL_CORROBORATED_REVIEW,"signal officiel present mais ambigu - reste en revue humaine, jamais auto-promu (paragraphe 9). chevauchement de mots partiel (50%), signal insuffisant pour STRONG"
fa75c5bb-ff5b-4a01-b622-591d300829be,"COLLEGE ""LES COCCINELLES""",Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE SCOLAIRE INTERNATIONAL LES COCCINELLES,11060191,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. chevauchement de mots fort (100%), region non decodable (schema DIGIT_PREFIX) mais aucun conflit"
a83f65ef-f92f-4ae1-b6e0-5e2d2d54474b,COLLEGE BILINGUE BETHELEHEM LEGRAND,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE BILINGUE BETHLEHEM LEGRAND,11060186,OFFICIAL_PROBABLE,MEDIUM,,,OFFICIAL_CORROBORATED_REVIEW,"signal officiel present mais ambigu - reste en revue humaine, jamais auto-promu (paragraphe 9). chevauchement de mots partiel (50%), signal insuffisant pour STRONG"
6c0185fb-1eef-460e-9787-3b928b14a36e,COLLEGE BILINGUE LINCOLN,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE BILINGUE LINCOLN,11060187,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. nom exact mais matricule cartescolaire de schema DIGIT_PREFIX (region non decodable, voir SPRINT MINESEC V1.1) - geographie non verifiable independamment, pas de conflit connu"
fd596179-a025-4cff-b79c-f93dd8bc6334,COLLEGE ELOHIM,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE ELOHIM,11060188,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. nom exact mais matricule cartescolaire de schema DIGIT_PREFIX (region non decodable, voir SPRINT MINESEC V1.1) - geographie non verifiable independamment, pas de conflit connu"
8f4dca37-726e-4afd-ae82-5f570644a2fc,COLLEGE PRIVE LAÏC LA GRACE,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE PRIVE LAIC LA GRACE,11060189,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. nom exact mais matricule cartescolaire de schema DIGIT_PREFIX (region non decodable, voir SPRINT MINESEC V1.1) - geographie non verifiable independamment, pas de conflit connu"
18999583-579f-4ffb-a00e-4bb7843f8be1,COLLEGE ROSA PARKS,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE ROSA PARKS,11060190,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. nom exact mais matricule cartescolaire de schema DIGIT_PREFIX (region non decodable, voir SPRINT MINESEC V1.1) - geographie non verifiable independamment, pas de conflit connu"
4752d4b8-2ede-48ff-a5c2-06e20a390b85,INSTITUT BILINGUE MICHELANN,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,INTITUT BILINGUE MICHELANN,11060197,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. chevauchement de mots fort (100%), region non decodable (schema DIGIT_PREFIX) mais aucun conflit"
e7343738-6d3f-473c-a1b0-87580332259d,INSTITUT JEAN BODY ZIBI,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,INSTITUT JEAN BODY ZIBI,11060195,OFFICIAL_STRONG,HIGH,,matricule cartescolaire 11060195 egalement revendique par 1 autre(s) candidat(s) staging,DUPLICATE_REVIEW,matricule cartescolaire 11060195 egalement revendique par 1 autre(s) candidat(s) staging
849715f6-8cb6-4463-9e82-94d33b77be6a,INSTITUT NOTRE DAME DE LA PAIX,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,INSTITUT NOTRE DAME DE LA PAIX,11060196,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. nom exact mais matricule cartescolaire de schema DIGIT_PREFIX (region non decodable, voir SPRINT MINESEC V1.1) - geographie non verifiable independamment, pas de conflit connu"
4b989000-59d7-42a8-96f6-74f656d8302e,COLLEGE DIDEROT,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE DIDEROT,11060208,OFFICIAL_STRONG,HIGH,,matricule cartescolaire 11060208 egalement revendique par 1 autre(s) candidat(s) staging,DUPLICATE_REVIEW,matricule cartescolaire 11060208 egalement revendique par 1 autre(s) candidat(s) staging
20c68fb7-03cd-4447-9c6d-1121ecf886a8,COLLEGE LA GRACE TCHETGNA,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,CPL LA GRACE DE TCHETGNA,11060396,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. chevauchement de mots fort (100%), region non decodable (schema DIGIT_PREFIX) mais aucun conflit"
345f3f2a-c7c6-4084-a8f3-989656de2d0c,COLLEGE LES FUTURS BOSS,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE LES FUTURS BOSS,11060210,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. nom exact mais matricule cartescolaire de schema DIGIT_PREFIX (region non decodable, voir SPRINT MINESEC V1.1) - geographie non verifiable independamment, pas de conflit connu"
39fd08c9-a2ec-4efc-8fe1-f83a48cac271,COLLEGE PRIVE LAÏC ATANGANA FOUDA ALBERT,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE PRIVE ATANGANA FOUDA ALBERT l&#039;ENSEIGNANT,11060213,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. chevauchement de mots fort (100%), region non decodable (schema DIGIT_PREFIX) mais aucun conflit"
da103290-5b1a-4bd6-b048-c6adc2583eb6,"COLLEGE PRIVE LAÏC BILINGUE ""LES BAMBIS""",Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE PRIVE LAIC BILINGUE LES BAMBIS,11060214,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. nom exact mais matricule cartescolaire de schema DIGIT_PREFIX (region non decodable, voir SPRINT MINESEC V1.1) - geographie non verifiable independamment, pas de conflit connu"
80567603-9d1d-4d3d-8d46-ebdfcfb3c468,COLLEGE PRIVE LAIC LA COLOMBE,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE PRIVEE LAIC LA COLOMBE,11060216,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. chevauchement de mots fort (100%), region non decodable (schema DIGIT_PREFIX) mais aucun conflit"
1c7f3668-ff45-4da5-b173-712f57ded3db,COLLEGE PRIVE LAIC LES SAPINS,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE PRIVE LAIC LES SAPINS,11060215,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. nom exact mais matricule cartescolaire de schema DIGIT_PREFIX (region non decodable, voir SPRINT MINESEC V1.1) - geographie non verifiable independamment, pas de conflit connu"
51543d3f-f778-4d26-bece-56b8c916df3d,COMPLEXE SCOLAIRE EVANGELIQUE DE PENTECOTE,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COMPLEXE SCOLAIRE EVANGELIQUE DE PENTECOTE,11060217,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. nom exact mais matricule cartescolaire de schema DIGIT_PREFIX (region non decodable, voir SPRINT MINESEC V1.1) - geographie non verifiable independamment, pas de conflit connu"
8da4158b-d712-4d69-8ac6-bd1fc5bc89d0,FONDATION SCOLAIRE AA,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,FONDATION SCOLAIRE AA,11060230,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. nom exact mais matricule cartescolaire de schema DIGIT_PREFIX (region non decodable, voir SPRINT MINESEC V1.1) - geographie non verifiable independamment, pas de conflit connu"
2eaff3fb-6492-4fa6-8a03-68104043cedb,FRAZATI BILINGUAL COLLEGE,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,FRAZATI BILINGUAL COLLEGE,11060231,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. nom exact mais matricule cartescolaire de schema DIGIT_PREFIX (region non decodable, voir SPRINT MINESEC V1.1) - geographie non verifiable independamment, pas de conflit connu"
4f86224f-6c19-41a1-91c0-a218fc3bc48e,INSTITUT PASCAL,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,INSTITUT PASCAL,11060233,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. nom exact mais matricule cartescolaire de schema DIGIT_PREFIX (region non decodable, voir SPRINT MINESEC V1.1) - geographie non verifiable independamment, pas de conflit connu"
ac9f78ff-89f3-4cdf-9ae1-49b2cb91023d,INSTITUT POLYVALENT BILINGUE DES NATIONS,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,INSTITUT POLYVALENT BILINGUE DES NATIONS,11060236,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. nom exact mais matricule cartescolaire de schema DIGIT_PREFIX (region non decodable, voir SPRINT MINESEC V1.1) - geographie non verifiable independamment, pas de conflit connu"
ec8c08b8-709d-40b4-b891-536a352965dc,INSTITUT POLYVALENT DE LA RENOVATION PEDAGOGIQUE,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,INSTITUT POLYVALENT DE LA RENOVATION PEDAGOGIQUE,11060367,OFFICIAL_STRONG,HIGH,,matricule cartescolaire 11060367 egalement revendique par 1 autre(s) candidat(s) staging,DUPLICATE_REVIEW,matricule cartescolaire 11060367 egalement revendique par 1 autre(s) candidat(s) staging
8733d5b1-a6f4-4961-ae93-cc08145319ea,INSTITUT VICTOR HUGO,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,INSTITUT VICTOR HUGO,11060238,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. nom exact mais matricule cartescolaire de schema DIGIT_PREFIX (region non decodable, voir SPRINT MINESEC V1.1) - geographie non verifiable independamment, pas de conflit connu"
4f7f669e-561e-4fad-b059-ddd7fa75e9e6,WECARE SECONDARY SCHOOL,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,WECARE SECONDARY SCHOOL,11060243,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. nom exact mais matricule cartescolaire de schema DIGIT_PREFIX (region non decodable, voir SPRINT MINESEC V1.1) - geographie non verifiable independamment, pas de conflit connu"
428c7a73-0361-4a1c-ad12-3c2eb036d325,INSTITUT PRIVE LAIC PAUL MOMO,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,ENIET PAUL MOMO,11060227,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. chevauchement de mots fort (100%), region non decodable (schema DIGIT_PREFIX) mais aucun conflit"
f3277775-e891-43a2-aebd-acdef2d51139,COLLEGE PRIVE DIDEROT,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE DIDEROT,11060208,OFFICIAL_STRONG,HIGH,,matricule cartescolaire 11060208 egalement revendique par 1 autre(s) candidat(s) staging,DUPLICATE_REVIEW,matricule cartescolaire 11060208 egalement revendique par 1 autre(s) candidat(s) staging
edccffa8-b25c-4b53-86eb-8c28b1156cee,INSTITUT PRIVE LAIC POLYVALENT RENOVATION PEDAGOGIQUE,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,INSTITUT POLYVALENT DE LA RENOVATION PEDAGOGIQUE,11060367,OFFICIAL_STRONG,HIGH,,matricule cartescolaire 11060367 egalement revendique par 1 autre(s) candidat(s) staging,DUPLICATE_REVIEW,matricule cartescolaire 11060367 egalement revendique par 1 autre(s) candidat(s) staging
81c07c58-3f3b-4e1f-94c1-d462e39879e6,INSTITUT PRIVE LAIC POLYVALENT BILINGUE DES NATIONS,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE BILINGUE ALL NATIONS SCHOOLS,11080071,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. chevauchement de mots fort (100%), region non decodable (schema DIGIT_PREFIX) mais aucun conflit"
0079e29c-163a-4f85-b509-5e5ec22a522a,AMASIA MAHAMAIN BILINGUAL SECONDARY SCHOOL,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE BILINGUE AMASIA MAHANAIM,11060250,OFFICIAL_PROBABLE,MEDIUM,,,OFFICIAL_CORROBORATED_REVIEW,"signal officiel present mais ambigu - reste en revue humaine, jamais auto-promu (paragraphe 9). chevauchement de mots partiel (50%), signal insuffisant pour STRONG"
80359441-b27d-4b47-99de-ae717c2c1d6d,"COLLEGE ANGLO-SAXON ""PI AND JU PLUS",Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,NIL INTERNATIONAL ANGLO-SAXON COLLEGE,11060180,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. chevauchement de mots fort (67%), region non decodable (schema DIGIT_PREFIX) mais aucun conflit"
d40ca96f-9a30-45af-8f33-f887cbdf67b8,COLLEGE BILINGUE JEUNESSE LUMIERE,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE BILINGUE JEUNESSE-LUMIERE,11060253,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. nom exact mais matricule cartescolaire de schema DIGIT_PREFIX (region non decodable, voir SPRINT MINESEC V1.1) - geographie non verifiable independamment, pas de conflit connu"
586458ce-d8a2-4187-aae5-66d106ffaaa3,COLLEGE BILINGUE LES ANGES,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE BILINGUE LES ANGES,11060254,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. nom exact mais matricule cartescolaire de schema DIGIT_PREFIX (region non decodable, voir SPRINT MINESEC V1.1) - geographie non verifiable independamment, pas de conflit connu"
7bcfba36-b85f-42c9-9aa0-3097fd298e95,COLLEGE BILINGUE SHAKESPEARE,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE BILINGUE SHAKESPEARE,11060259,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. nom exact mais matricule cartescolaire de schema DIGIT_PREFIX (region non decodable, voir SPRINT MINESEC V1.1) - geographie non verifiable independamment, pas de conflit connu"
902d7dba-bb77-45bb-b119-ecfa538c3620,COLLEGE BILINGUE YONDO,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE BILINGUE YONDO,11060260,OFFICIAL_STRONG,HIGH,,matricule cartescolaire 11060260 egalement revendique par 1 autre(s) candidat(s) staging,DUPLICATE_REVIEW,matricule cartescolaire 11060260 egalement revendique par 1 autre(s) candidat(s) staging
7671897a-7802-4b23-aef1-bed372a01239,COLLEGE BRAUNSCHWEIG (COLBRA),Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE BRAUNSCHWEIG,11060261,OFFICIAL_PROBABLE,MEDIUM,,,OFFICIAL_CORROBORATED_REVIEW,"signal officiel present mais ambigu - reste en revue humaine, jamais auto-promu (paragraphe 9). chevauchement de mots partiel (50%), signal insuffisant pour STRONG"
b5954d99-2fcd-49ea-afd4-03a2f608b52a,COLLEGE DE LA MEFOU,Yaoundé,Centre,https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,TIER3,COLLEGE PRIVE LAIC LA MEFOU,11060138,OFFICIAL_STRONG,HIGH,,,CLEAN_APPROVABLE,"identite fortement alignee, aucun conflit detecte. chevauchement de mots fort (100%), region non decodable (schema DIGIT_PREFIX) mais aucun conflit"
