official_id,official_name,region,department,arrondissement,existing_match_id,existing_name,match_type,confidence,recommended_action
7HL1GSFD111573107,Lyce d'OMENG,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7HL1GSFD111582091,Lyce de NDOM,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7HM1GSFD100977109,CES d'INYOUYA,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7HM1GSFD101555098,CES de BODIPO,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7HM1GSFD111681092,Lyce de NGAMBE,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7HM1GSFD111558112,Lyce de NIEL,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7HN1GSFD101549109,CES d'EBOMBE,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7HN1GSFD101132111,CES de MANDJAP-GARE,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7HN1GSFD101138110,CES de NDJOCK-LOUMBE,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7HN1GSFD111155107,Lyce de MAKONDO,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7HQ1GSFD101130108,CES de BAYA-LOG-NTOMB,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7HQ1GSFD101142110,CES de NYAHO,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7HQ1GSFD102378113,CES de POCK-MAHONDA,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7HQ1GSFD111176113,Lyce de KELLENG,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7HQ1GSFD111542112,Lyce de NDEME,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7HQ1GSFD110970109,Lyce de NKONGKWALLA,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7HQ1GSFD111979096,Lyce de NYANON,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7HQ1GSFD111603109,Lyce de SONGMBOG,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7HR1GSFD102113102,CES de NGOMPEM,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7HR1GSFD102057111,CES de NKONGA,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7HR1GSFD101600108,CES de SOKELLE,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7HR1GSFD102175110,CES de SONG-SIMOUTH,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7HR1GSFD111931091,Lyce Bilingue de POUMA,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7IC1GSBD110036092,Lyce Bilingue de DEIDO,LITTORAL,,,828b88f8-720e-49cb-9baa-9f238383c7f2,Lycée Bilingue de Deido,probable_fuzzy,medium,revue humaine obligatoire — correspondance incertaine
7IC1GSFD110287091,Lyce d'AKWA,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7IC1GSFD112465054,Lyce JOSS DE DOUALA,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7IE1GSBD102809115,CES Bilingue de DOUALA II,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7IE1GSBD110300109,Lyce Bilingue de NEW-BELL,LITTORAL,,,efd05f98-66c6-48cf-9597-88164e73f977,École Publique de New Bell,probable_fuzzy,medium,revue humaine obligatoire — correspondance incertaine
7IE1GSFD110002091,Lyce TSF MONGO JOSEPH,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7IH1GSBD103239120,CES Bilingue MOUNGUI DE LOGBESSOU,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7IH1GSBD110694111,Lyce Bilingue de BOBONGO-PETIT-PARIS,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7IH1GSFD110083099,Lyce Bilingue de JAPOMA,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7IH1GSBD102232112,Lyce Bilingue de MBANGA-PONGO,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7IH1GSBD110294112,Lyce Bilingue de NGODI-BAKOKO,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7IH1GSBD111167105,Lyce Bilingue de NYALLA,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7IH1GSBD111146111,Lyce Bilingue de NYLON-BRAZZAVILLE,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7IH1GSFD112053095,Lyce Bilingue de NYLON-NDOGPASSI,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7IH1GSBD110223107,Lyce Bilingue du GENIE MILITAIRE,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7IH1GSFD110305090,Lyce d'OYACK,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7IH1GSFD111287099,Lyce de NDOG-HEM,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7IH1GSFD110273115,Lyce de PK21,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7II1GSBD102868116,CES Bilingue de MINKWELLE,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7II1GSBD110268108,Lyce Bilingue de BOJONGO,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7II1GSBD110308090,Lyce Bilingue de BONABERI,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7II1GSBD112333115,Lyce Bilingue de BONASSAMA,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7II1GSBD110297110,Lyce Bilingue de MAMBANDA,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7II1GSBD111330112,Lyce Bilingue de SODIKO,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7II1GSFD012470072,Lyce Polyvalent de BONABERI,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7IJ1GSFD101305110,CES de la CITE-SIC,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7IJ1GSBD110007113,Lyce Bilingue de BEPANDA,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7IJ1GSBD111195108,Lyce Bilingue de LOGPOM II,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7IJ1GSFD112004091,Lyce d'AKWA-NORD,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7IJ1GSFD110039090,Lyce de LA CITE DES PALMIERS,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7IJ1GSFD110043100,Lyce de MAKEPE,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
7IK1GSBD110237111,Lyce Bilingue de MANOKA,LITTORAL,,,,,no_match,none,candidat nouveau (aucune correspondance trouvée)
